0	0.718766800000001
1	0.716983300000001
2	0.7151998
3	0.7134163
4	0.7116328
5	0.7098493
6	0.7080658
7	0.7062823
8	0.7044988
9	0.7027153
10	0.7009318
11	0.6991483
12	0.6973648
13	0.6955813
14	0.693589
15	0.6913316
16	0.6887394
17	0.6857294
18	0.6822153
19	0.6781439
20	0.6734991
21	0.6683343
22	0.6627782
23	0.6570409
24	0.6513326
25	0.6454717
26	0.6386601
27	0.6301189
28	0.6189593
29	0.6038245
30	0.586422
31	0.5691671
32	0.5516461
33	0.5355779
34	0.5228035
35	0.5150976
36	0.5151383
37	0.516503
38	0.5209228
39	0.5259657
40	0.5323019
41	0.5410943
42	0.5522891
43	0.5658541
44	0.5814894
45	0.5981554
46	0.6159167
47	0.6346812
48	0.6538764
49	0.6731782
50	0.6924794
51	0.711794
52	0.7311923
53	0.7507548
54	0.7705391
55	0.7905872
56	0.8109226
57	0.8315581
58	0.8525078
59	0.8737739
60	0.89504
61	0.9163061
62	0.9375722
63	0.9588383
64	0.9801044
65	1.0013705
66	1.0226366
67	1.0439027
68	1.0651688
69	1.0864349
70	1.107701
71	1.1289671
72	1.1502332
73	1.1714993
74	1.1927654
75	1.2140315
76	1.2352976
77	1.2565637
78	1.2778298
79	1.2990959
80	1.320362
81	1.3416281
82	1.3628942
83	1.3841603
84	1.4054264
85	1.4266925
86	1.4479586
87	1.4692247
88	1.4904908
89	1.5117569
90	1.533023
91	1.5542891
92	1.5755552
93	1.5968213
94	1.6180874
95	1.6393535
96	1.6606196
97	1.6818857
98	1.7031518
99	1.7244179
100	1.745684
