36	1
37	1
41	1
43	1
46	1
47	2
48	1
49	1
50	1
51	1
52	2
53	3
54	1
55	3
56	2
57	2
58	8
59	4
60	1
61	9
62	1
63	3
64	4
65	9
66	6
67	6
68	4
69	8
70	4
71	10
72	12
73	16
74	15
75	18
76	10
77	20
78	21
79	11
80	9
81	17
82	17
83	18
84	19
85	17
86	27
87	21
88	24
89	26
90	20
91	32
92	19
93	39
94	26
95	26
96	44
97	36
98	39
99	48
100	45
101	70
102	94
103	106
104	116
105	99
106	113
107	115
108	135
109	163
110	120
111	166
112	153
113	181
114	204
115	228
116	227
117	246
118	289
119	300
120	328
121	402
122	439
123	534
124	632
125	712
126	830
127	979
128	1147
129	1255
130	1533
131	1705
132	1925
133	2324
134	2572
135	2818
136	3211
137	3678
138	4041
139	4546
140	4797
141	5173
142	5634
143	6138
144	6306
145	6837
146	7043
147	7489
148	7623
149	7896
150	8050
151	8342
152	8479
153	8502
154	8816
155	8749
156	8933
157	8902
158	9044
159	8902
160	9091
161	8968
162	9107
163	9253
164	9048
165	9063
166	9202
167	9009
168	8884
169	8865
170	8729
171	8744
172	8638
173	8470
174	8532
175	8385
176	8282
177	8256
178	8269
179	7983
180	8028
181	7927
182	7675
183	7689
184	7553
185	7426
186	7273
187	7279
188	7022
189	6987
190	6943
191	6633
192	6443
193	6264
194	6046
195	5738
196	5737
197	5250
198	5160
199	4839
200	4663
201	4461
202	4242
203	3762
204	3472
205	3316
206	3102
207	2692
208	2584
209	2379
210	2178
211	1992
212	1673
213	1518
214	1340
215	1180
216	1038
217	952
218	850
219	738
220	646
221	608
222	522
223	455
224	387
225	354
226	344
227	306
228	229
229	203
230	207
231	190
232	176
233	177
234	139
235	150
236	119
237	122
238	83
239	100
240	91
241	104
242	74
243	63
244	79
245	83
246	70
247	67
248	69
249	56
250	69
251	54
252	56
253	56
254	54
255	55
256	49
257	45
258	58
259	49
260	43
261	37
262	42
263	53
264	40
265	31
266	31
267	37
268	41
269	32
270	19
271	21
272	21
273	22
274	8
275	12
276	18
277	10
278	9
279	10
280	4
281	5
282	9
283	4
284	7
285	4
286	3
287	8
288	5
289	7
290	5
291	6
292	3
293	9
294	5
295	1
296	2
297	1
298	1
299	3
300	3
301	1
302	3
303	2
305	3
306	2
307	2
308	1
309	1
310	1
311	1
312	1
314	1
316	1
319	1
320	1
327	1
331	1
333	1
335	1
346	1
352	1
354	1
357	1
360	1
362	1
367	1
371	1
381	1
387	1
389	1
390	1
397	1
398	1
404	1
411	1
421	1
424	1
425	1
431	1
441	1
464	1
476	1
488	1
807	1
1116	1
