0.26	4
0.27	4
0.28	16
0.29	20
0.3	23
0.31	14
0.32	15
0.33	26
0.34	34
0.35	16
0.36	19
0.37	14
0.38	12
0.39	14
0.4	16
0.41	11
0.42	11
0.43	14
0.44	11
0.45	14
0.46	12
0.47	12
0.48	41
0.49	95
0.5	1444
0.51	1322
0.52	1151
0.53	1079
0.54	1061
0.55	1021
0.56	914
0.57	963
0.58	983
0.59	997
0.6	1012
0.61	920
0.62	970
0.63	885
0.64	902
0.65	844
0.66	802
0.67	845
0.68	823
0.69	797
0.7	747
0.71	690
0.72	682
0.73	646
0.74	643
0.75	488
0.76	413
0.77	370
0.78	345
0.79	367
0.8	311
0.81	325
0.82	300
0.83	317
0.84	290
0.85	288
0.86	273
0.87	249
0.88	258
0.89	241
0.9	224
0.91	263
0.92	203
0.93	232
0.94	208
0.95	219
0.96	187
0.97	205
0.98	173
0.99	166
1	186
1.01	165
1.02	161
1.03	155
1.04	134
1.05	141
1.06	138
1.07	127
1.08	117
1.09	125
1.1	108
1.11	114
1.12	92
1.13	95
1.14	93
1.15	81
1.16	69
1.17	78
1.18	65
1.19	60
1.2	67
1.21	64
1.22	60
1.23	47
1.24	45
1.25	57
1.26	37
1.27	39
1.28	108
1.29	57
1.3	38
1.31	39
1.32	38
1.33	37
1.34	42
1.35	31
1.36	31
1.37	32
1.38	19
1.39	20
1.4	21
1.41	18
1.42	20
1.43	13
1.44	12
1.45	13
1.46	14
1.47	13
1.48	15
1.49	12
1.5	12
1.51	10
1.52	9
1.53	12
1.54	10
1.55	11
1.56	13
1.57	13
1.58	66
1.59	30
1.6	29
1.61	28
1.62	22
1.63	21
1.64	22
1.65	26
1.66	26
1.67	21
1.68	20
1.69	35
1.7	25
1.71	20
1.72	20
1.73	15
1.74	16
1.75	21
1.76	14
1.77	11
1.78	10
1.79	11
1.8	8
1.81	63
1.82	9
1.83	7
1.84	7
1.85	7
1.86	6
1.87	6
1.88	3
1.89	3
1.9	3
1.91	3
1.92	3
1.93	2
1.94	2
1.95	2
1.96	2
1.97	2
1.98	2
1.99	2
2	2
2.01	2
2.02	3
2.03	3
2.04	3
2.05	1
2.06	3
2.07	3
2.08	1
2.09	2
2.1	2
2.11	1
2.12	2
2.13	1
2.14	2
2.15	2
2.16	1
2.17	2
2.18	1
2.19	2
2.2	1
2.21	2
2.22	1
2.23	1
2.24	2
2.25	1
2.26	2
2.27	1
2.28	2
2.29	1
2.3	1
2.31	2
2.32	2
2.33	3
2.34	16
2.35	20
2.36	11
2.37	11
2.38	16
2.39	7
2.4	8
2.41	7
2.42	70
2.43	19
2.44	15
2.45	12
2.46	15
2.47	14
2.48	14
2.49	401
2.5	33
2.51	29
2.52	25
2.53	25
2.54	24
2.55	21
2.56	19
2.57	20
2.58	21
2.59	21
2.6	16
2.61	18
2.62	14
2.63	19
2.64	18
2.65	15
2.66	14
2.67	13
2.68	13
2.69	20
2.7	16
2.71	34
2.72	21
2.73	24
2.74	20
2.75	10
2.76	13
2.77	16
2.78	31
2.79	21
2.8	9
2.81	11
2.82	8
2.83	23
2.84	22
2.85	9
2.86	182
2.87	12
2.88	10
2.89	11
2.9	11
2.91	7
2.92	17
2.93	9
2.94	8
2.95	8
2.96	9
2.97	8
2.98	41
2.99	224
3	8
3.01	10
3.02	18
3.03	11
3.04	9
3.05	94
3.06	14
3.07	12
3.08	10
3.09	16
3.1	12
3.11	10
3.12	8
3.13	9
3.14	7
3.15	9
3.16	8
3.17	15
3.18	11
3.19	16
3.2	12
3.21	11
3.22	14
3.23	10
3.24	12
3.25	13
3.26	11
3.27	10
3.28	11
3.29	12
3.3	10
3.31	12
3.32	6
3.33	15
3.34	22
3.35	24
3.36	18
3.37	5
3.38	3
3.39	8
3.4	3
3.41	3
3.42	3
3.43	17
3.44	26
3.45	25
3.46	9
3.47	31
3.48	14
3.51	2
3.52	4
3.54	3
3.57	2
3.58	8
3.59	15
3.6	14
3.61	8
3.62	8
3.63	7
3.64	8
3.65	8
3.66	7
3.67	89
3.68	4
3.69	5
3.7	3
3.71	40
3.72	4
3.73	4
3.74	3
3.75	5
3.76	10
3.77	9
3.78	24
3.79	23
3.8	24
3.81	16
3.82	12
3.83	11
3.84	10
3.85	10
3.86	36
3.87	9
3.88	6
3.89	7
3.9	7
3.91	6
3.92	11
3.93	10
3.94	24
3.95	10
3.96	8
3.97	10
3.98	10
3.99	10
4	16
4.01	15
4.02	13
4.03	15
4.04	9
4.05	10
4.06	10
4.07	8
4.08	6
4.09	7
4.1	5
4.11	6
4.12	121
4.13	19
4.14	15
4.15	16
4.16	11
4.17	10
4.18	97
4.19	18
4.2	17
4.21	22
4.22	52
4.23	38
4.24	33
4.25	25
4.26	21
4.27	365
4.28	19
4.29	21
4.3	26
4.31	19
4.32	17
4.33	27
4.34	15
4.35	11
4.36	47
4.37	14
4.38	15
4.39	89
4.4	16
4.41	14
4.42	12
4.43	90
4.44	7
4.45	8
4.46	4
4.47	5
4.48	9
4.49	5
4.5	6
4.51	4
4.52	2
4.53	2
4.54	41
4.55	4
4.56	5
4.57	6
4.58	5
4.59	127
4.6	4
4.61	17
4.62	85
4.63	3
4.64	2
4.65	7
4.66	13
4.67	31
4.68	1
4.69	2
4.7	1
4.71	15
4.72	6
4.73	31
4.74	1
4.75	2
4.76	1
4.77	2
4.78	10
4.79	35
4.8	12
4.81	2
4.82	26
4.83	1
4.84	16
4.85	22
4.86	5
4.87	5
4.88	4
4.89	56
4.9	5
4.91	11
4.92	14
4.93	8
4.94	6
4.95	28
4.96	3
4.97	3
4.98	150
4.99	3
5	1140382
