1	517397
2	237261
3	77406
4	82922
5	23858
6	10851
7	8257
8	5561
9	1532
10	2245
11	708
12	7883
13	1052
14	1336
15	3747
16	742
17	651
18	1152
19	974
20	293
21	375
22	1374
23	766
24	2142
25	555
26	308
27	14841
28	412
29	6604
30	10174
31	1673
32	708
33	366
34	1300
35	218
36	216
37	148
38	349
39	1334
40	128
41	451
42	423
43	376
44	278
45	334
46	501
47	228
48	2154
49	409
50	2397
51	119
52	51
53	534
54	781
55	688
56	31
57	123
58	137
59	83
60	2215
61	135
62	334
63	44
64	345
65	337
66	167
67	105
68	523
69	169
70	17728
71	20019
72	1792
73	720
74	82
75	1015
76	30604
77	11045
78	11849
79	6018
80	341
81	54
82	86
83	77
84	76
85	2117
86	56
87	85
88	32
89	71
90	111
91	72
92	140
93	109
94	40
95	77
96	59
97	26
98	76
99	52
100	41
101	161
102	26
103	70
104	73
105	47
106	71
107	210
108	60
109	165
110	89
111	2334
112	929
113	109
114	3
115	73
116	28
117	28
118	59
119	80
120	21
121	62
122	79
123	35
124	72
125	45
126	149
127	97
128	141
129	18
130	10
131	33
132	23
133	7
134	58
135	46
136	31
137	61
138	28
139	55
140	65
141	31
142	25
143	57
144	90
145	47
146	34
147	76
148	53
149	43
150	48
151	13
152	11
153	13
154	25
155	13
156	67
157	25
158	2
159	32
160	67
161	90
162	6
163	126
164	457
165	21
166	24
167	110
168	66
169	62
170	852
171	50
172	19
173	8
174	12
175	32
176	2
177	86
178	43
179	41
180	6
181	89
182	73
183	37
184	27
185	42
186	85
187	71
188	8
189	103
190	305
191	5314
192	280
193	7898
194	4119
195	1703
196	16
197	1
198	34
199	24
200	14
201	1
202	14
203	8
205	19
206	4
207	20
208	19
209	42
210	6
211	2
212	15
213	28
214	13
215	11
216	22
217	21
218	2
219	29
220	2
221	8
222	26
223	5
224	12
225	20
226	17
227	36
228	10
229	19
230	5
231	9
232	6
233	24
234	15
235	5
236	33
237	13
238	22
239	9
240	3
241	9
242	12
243	11
244	31
245	25
246	17
247	2
248	14
249	43
250	3
251	8
252	12
253	8
254	3
255	9
256	8
257	2
258	5
259	5
260	11
261	4
262	6
263	1
265	17
266	2
267	7
268	5
269	27
270	6
271	9
272	13
273	22
274	43
275	15
276	2
277	15
278	13
279	30
280	46
281	30
282	13
283	33
284	68
285	65
286	68
287	60
288	59
289	59
290	47
291	31
292	28
293	38
294	71
295	56
296	23
297	51
298	42
299	32
300	42
301	69
302	71
303	62
304	24
305	31
306	24
307	40
308	12
309	47
310	36
311	53
312	48
313	47
314	66
315	37
316	11
317	13
318	11
