0.07	2
0.08	50
0.09	532
0.1	2709
0.11	9968
0.12	27217
0.13	61680
0.14	119281
0.15	190973
0.16	262814
0.17	302059
0.18	302033
0.19	274409
0.2	235942
0.21	193448
0.22	158181
0.23	128717
0.24	104614
0.25	85669
0.26	69679
0.27	57185
0.28	46372
0.29	37606
0.3	30663
0.31	24879
0.32	20425
0.33	16453
0.34	13339
0.35	11007
0.36	8964
0.37	7171
0.38	5801
0.39	4884
0.4	3897
0.41	3167
0.42	2576
0.43	2179
0.44	1778
0.45	1526
0.46	1316
0.47	1123
0.48	969
0.49	905
0.5	829
0.51	799
0.52	779
0.53	679
0.54	716
0.55	639
0.56	582
0.57	562
0.58	557
0.59	529
0.6	531
0.61	478
0.62	485
0.63	484
0.64	468
0.65	450
0.66	453
0.67	432
0.68	422
0.69	395
0.7	415
0.71	389
0.72	399
0.73	343
0.74	332
0.75	332
0.76	282
0.77	245
0.78	201
0.79	198
0.8	137
0.81	139
0.82	116
0.83	92
0.84	115
0.85	78
0.86	76
0.87	69
0.88	59
0.89	68
0.9	64
0.91	49
0.92	63
0.93	54
0.94	48
0.95	47
0.96	41
0.97	41
0.98	34
0.99	36
1	43
1.01	30
1.02	48
1.03	42
1.04	50
1.05	40
1.06	49
1.07	55
1.08	34
1.09	33
1.1	30
1.11	36
1.12	27
1.13	34
1.14	34
1.15	27
1.16	23
1.17	28
1.18	17
1.19	18
1.2	18
1.21	17
1.22	19
1.23	12
1.24	17
1.25	13
1.26	14
1.27	15
1.28	9
1.29	14
1.3	16
1.31	5
1.32	16
1.33	8
1.34	6
1.35	7
1.36	7
1.37	3
1.38	5
1.39	7
1.4	8
1.41	5
1.42	6
1.43	4
1.44	3
1.45	4
1.46	2
1.47	6
1.48	4
1.49	3
1.5	4
1.51	2
1.52	5
1.53	1
1.54	2
1.55	1
1.56	2
1.57	1
1.58	1
1.6	1
1.61	1
1.62	1
1.64	1
