1	1857
2	1726
3	2060
4	2714
5	4311
6	7234
7	12565
8	20441
9	31982
10	46957
11	65266
12	86954
13	105738
14	124664
15	141548
16	152265
17	156566
18	156238
19	152157
20	145390
21	134255
22	122146
23	110972
24	100461
25	90183
26	83574
27	76123
28	68869
29	63415
30	57236
31	53388
32	49431
33	45557
34	42671
35	38778
36	34274
37	31678
38	29036
39	24788
40	21800
41	19114
42	16691
43	14881
44	12850
45	11056
46	9339
47	7937
48	6656
49	5469
50	4498
51	3889
52	3105
53	2422
54	1991
55	1451
56	1047
57	872
58	796
59	687
60	611
61	560
62	527
63	475
64	415
65	403
66	399
67	302
68	344
69	311
70	392
71	333
72	328
73	359
74	264
75	239
76	237
77	256
78	263
79	312
80	342
81	403
82	335
83	302
84	306
85	212
86	240
87	276
88	252
89	259
90	246
91	248
92	226
93	252
94	202
95	214
96	218
97	274
98	267
99	243
100	205
101	190
102	158
103	130
104	137
105	147
106	123
107	119
108	111
109	155
110	167
111	162
112	181
113	166
114	154
115	159
116	145
117	141
118	132
119	110
120	103
121	108
122	129
123	145
124	109
125	123
126	120
127	123
128	127
129	127
130	154
131	174
132	143
133	143
134	123
135	159
136	156
137	141
138	176
139	126
140	153
141	146
142	178
143	173
144	165
145	182
146	194
147	192
148	175
149	229
150	187
151	204
152	203
153	182
154	244
155	220
156	261
157	195
158	193
159	166
160	224
161	198
162	234
163	256
164	259
165	241
166	267
167	274
168	229
169	206
170	202
171	171
172	184
173	156
174	172
175	140
176	124
177	135
178	128
179	165
180	151
181	133
182	118
183	144
184	128
185	121
186	92
187	126
188	118
189	114
190	95
191	75
192	86
193	93
194	79
195	96
196	77
197	81
198	79
199	79
200	87
201	179
202	66
203	62
204	57
205	55
206	46
207	21
208	27
209	29
210	26
211	34
212	16
213	6
214	11
215	9
216	7
217	6
218	8
219	4
220	11
221	7
222	7
223	9
224	13
225	16
226	9
227	13
228	14
229	18
230	10
231	10
232	8
233	18
234	16
235	13
236	14
237	8
238	8
239	9
240	11
241	9
242	5
243	7
244	6
245	7
246	6
247	3
248	7
249	5
250	3
251	1
252	2
253	1
254	2
255	2
256	1
257	2
259	3
260	2
261	2
262	1
263	3
264	1
265	3
267	1
268	2
269	3
270	1
271	1
272	3
274	2
275	2
276	1
277	4
278	1
279	2
280	2
282	1
283	1
285	3
286	2
287	2
288	1
289	2
290	1
291	3
292	4
293	3
295	3
296	2
298	3
299	3
300	3
301	2
302	1
303	1
304	3
305	2
307	4
308	1
309	3
310	1
314	4
315	2
316	1
317	1
318	1
319	2
320	1
321	3
322	1
323	1
324	2
325	2
326	1
327	2
328	1
330	3
331	1
332	1
333	1
334	1
335	2
336	3
338	1
339	3
340	2
341	1
342	2
343	2
344	2
346	1
347	1
348	2
349	2
350	3
351	1
352	1
353	1
354	1
355	1
357	2
358	2
359	2
361	4
362	1
363	2
364	2
365	2
366	2
367	3
368	1
369	1
371	2
372	6
374	4
376	1
377	3
378	2
379	2
380	1
382	2
383	1
385	1
386	1
387	3
388	1
389	2
390	2
391	1
392	4
393	1
394	3
396	1
397	1
398	5
400	3
401	1
402	2
403	3
404	3
405	1
406	2
407	1
408	1
409	2
410	1
411	2
412	3
415	2
416	2
417	2
418	1
420	2
421	1
423	3
424	1
425	4
426	2
427	1
429	1
430	2
431	3
432	2
433	3
434	1
435	3
436	2
437	2
439	3
442	3
443	2
446	3
448	3
449	1
